LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2F_a(Full)_R,5901218894,DM3,112,46,66
lLN2F_a(Full)_R,5901218894,DL5,218,47,171
lLN2F_a(Full)_R,5901218894,D,2,2,0
lLN2F_a(Full)_R,5901218894,DA1,181,36,145
lLN2F_a(Full)_R,5901218894,DL3,82,26,56
lLN2F_a(Full)_R,5901218894,DL4,132,44,88
lLN2F_a(Full)_R,5901218894,DC1,202,80,122
lLN2F_a(Full)_R,5901218894,DC2,74,16,58
lLN2F_a(Full)_R,5901218894,VA6,0,0,0
lLN2F_a(Full)_R,5901218894,DM1,187,74,113
lLN2F_a(Full)_R,5901218894,DP1m,591,145,446
lLN2F_a(Full)_R,5901218894,DL2d,101,36,65
lLN2F_a(Full)_R,5901218894,DM4,189,79,110
lLN2F_a(Full)_R,5901218894,DC4,264,82,182
lLN2F_a(Full)_R,5901218894,DL1,193,69,124
lLN2F_a(Full)_R,5901218894,DM6,148,44,104
lLN2F_a(Full)_R,5901218894,DM2,116,22,94
lLN2F_a(Full)_R,5901218894,DL2v,143,36,107
lLN2F_a(Full)_R,5901218894,DA2,0,0,0
lLN2F_a(Full)_R,5901218894,DA3,2,2,0
lLN2F_a(Full)_R,5901218894,DA4m,0,0,0
lLN2F_a(Full)_R,5901218894,VP1d,290,290,0
lLN2F_a(Full)_R,5901218894,DP1l,180,55,125
lLN2F_a(Full)_R,5901218894,VL2p,122,42,80
lLN2F_a(Full)_R,5901218894,VL2a,412,95,317
lLN2F_a(Full)_R,5901218894,VM7d,0,0,0
lLN2F_a(Full)_R,5901218894,VP4,248,162,86
lLN2F_a(Full)_R,5901218894,VM7v,55,14,41
lLN2F_a(Full)_R,5901218894,DC3,6,6,0
lLN2F_a(Full)_R,5901218894,VM6,5,0,5
lLN2F_a(Full)_R,5901218894,VC2,0,0,0
lLN2F_a(Full)_R,5901218894,VC3,55,25,30
lLN2F_a(Full)_R,5901218894,,0,0,0
lLN2F_a(Full)_R,5901218894,VC1,146,13,133
lLN2F_a(Full)_R,5901218894,VA1d,4,4,0
lLN2F_a(Full)_R,5901218894,VA1v,4,4,0
lLN2F_a(Full)_R,5901218894,VM5d,0,0,0
lLN2F_a(Full)_R,5901218894,VA3,5,1,4
lLN2F_a(Full)_R,5901218894,VM5v,0,0,0
lLN2F_a(Full)_R,5901218894,VP1l,124,124,0
lLN2F_a(Full)_R,5901218894,VP1m,225,225,0
lLN2F_a(Full)_R,5901218894,VA7m,0,0,0
lLN2F_a(Full)_R,5901218894,VC4,0,0,0
lLN2F_a(Full)_R,5901218894,VA7l,3,0,3
lLN2F_a(Full)_R,5901218894,VA2,2,2,0
lLN2F_a(Full)_R,5901218894,VP2,81,81,0
lLN2F_a(Full)_R,5901218894,VA4,0,0,0
lLN2F_a(Full)_R,5901218894,VP3,102,102,0
lLN2F_a(Full)_R,5901218894,VC5,1,1,0
lLN2F_a(Full)_R,5901218894,VP5,110,110,0
lLN2F_a(Full)_R,5901218894,VM4,4,4,0
lLN2F_a(Full)_R,5901218894,VM3,0,0,0
lLN2F_a(Full)_R,5901218894,VA5,0,0,0
lLN2F_a(Full)_R,5901218894,VL1,155,155,0
lLN2F_a(Full)_R,5901218894,VM1,0,0,0
lLN2F_a(Full)_R,5901218894,V,274,274,0
