LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b(Patchy)_R,1946178096,DL5,76,38,38
lLN2P_b(Patchy)_R,1946178096,D,0,0,0
lLN2P_b(Patchy)_R,1946178096,DA1,495,224,271
lLN2P_b(Patchy)_R,1946178096,DC1,184,133,51
lLN2P_b(Patchy)_R,1946178096,VA6,0,0,0
lLN2P_b(Patchy)_R,1946178096,DL2d,67,31,36
lLN2P_b(Patchy)_R,1946178096,DM4,75,36,39
lLN2P_b(Patchy)_R,1946178096,DC4,423,206,217
lLN2P_b(Patchy)_R,1946178096,DL1,165,65,100
lLN2P_b(Patchy)_R,1946178096,DL4,1,1,0
lLN2P_b(Patchy)_R,1946178096,DL2v,74,48,26
lLN2P_b(Patchy)_R,1946178096,DC2,5,4,1
lLN2P_b(Patchy)_R,1946178096,DA3,6,6,0
lLN2P_b(Patchy)_R,1946178096,VL2p,68,41,27
lLN2P_b(Patchy)_R,1946178096,DC3,25,25,0
lLN2P_b(Patchy)_R,1946178096,VC2,0,0,0
lLN2P_b(Patchy)_R,1946178096,DA2,0,0,0
lLN2P_b(Patchy)_R,1946178096,DA4m,0,0,0
lLN2P_b(Patchy)_R,1946178096,VP4,46,36,10
lLN2P_b(Patchy)_R,1946178096,VC3,45,23,22
lLN2P_b(Patchy)_R,1946178096,VC1,6,3,3
lLN2P_b(Patchy)_R,1946178096,VP1d,3,3,0
lLN2P_b(Patchy)_R,1946178096,VM5d,0,0,0
lLN2P_b(Patchy)_R,1946178096,VM5v,0,0,0
lLN2P_b(Patchy)_R,1946178096,VP1l,31,31,0
lLN2P_b(Patchy)_R,1946178096,VP1m,18,18,0
lLN2P_b(Patchy)_R,1946178096,VM7v,0,0,0
lLN2P_b(Patchy)_R,1946178096,VM6,2,0,2
lLN2P_b(Patchy)_R,1946178096,VA2,0,0,0
lLN2P_b(Patchy)_R,1946178096,VP2,5,5,0
lLN2P_b(Patchy)_R,1946178096,,0,0,0
lLN2P_b(Patchy)_R,1946178096,VA4,0,0,0
lLN2P_b(Patchy)_R,1946178096,VA5,0,0,0
lLN2P_b(Patchy)_R,1946178096,VL1,107,107,0
lLN2P_b(Patchy)_R,1946178096,V,83,83,0
