LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2F_b(Full)_R,5813024698,DM3,143,40,103
lLN2F_b(Full)_R,5813024698,DL5,327,79,248
lLN2F_b(Full)_R,5813024698,D,0,0,0
lLN2F_b(Full)_R,5813024698,DA1,490,72,418
lLN2F_b(Full)_R,5813024698,DC1,334,127,207
lLN2F_b(Full)_R,5813024698,DC2,341,45,296
lLN2F_b(Full)_R,5813024698,VA6,0,0,0
lLN2F_b(Full)_R,5813024698,DM1,971,251,720
lLN2F_b(Full)_R,5813024698,DP1m,1041,303,738
lLN2F_b(Full)_R,5813024698,DL2d,101,21,80
lLN2F_b(Full)_R,5813024698,DM4,386,145,241
lLN2F_b(Full)_R,5813024698,DC4,449,95,354
lLN2F_b(Full)_R,5813024698,DL1,370,76,294
lLN2F_b(Full)_R,5813024698,VM7v,64,11,53
lLN2F_b(Full)_R,5813024698,DM6,331,50,281
lLN2F_b(Full)_R,5813024698,DM2,115,23,92
lLN2F_b(Full)_R,5813024698,DL2v,287,59,228
lLN2F_b(Full)_R,5813024698,DA2,0,0,0
lLN2F_b(Full)_R,5813024698,VP1d,137,137,0
lLN2F_b(Full)_R,5813024698,DP1l,338,92,246
lLN2F_b(Full)_R,5813024698,VL2p,223,66,157
lLN2F_b(Full)_R,5813024698,DA3,0,0,0
lLN2F_b(Full)_R,5813024698,VL2a,341,66,275
lLN2F_b(Full)_R,5813024698,VM7d,0,0,0
lLN2F_b(Full)_R,5813024698,VP4,112,59,53
lLN2F_b(Full)_R,5813024698,,0,0,0
lLN2F_b(Full)_R,5813024698,DC3,13,13,0
lLN2F_b(Full)_R,5813024698,VC2,0,0,0
lLN2F_b(Full)_R,5813024698,VM6,14,0,14
lLN2F_b(Full)_R,5813024698,VC3,126,33,93
lLN2F_b(Full)_R,5813024698,VC1,187,20,167
lLN2F_b(Full)_R,5813024698,VA1d,1,1,0
lLN2F_b(Full)_R,5813024698,VA1v,1,1,0
lLN2F_b(Full)_R,5813024698,VM5d,0,0,0
lLN2F_b(Full)_R,5813024698,VA3,21,6,15
lLN2F_b(Full)_R,5813024698,VM5v,0,0,0
lLN2F_b(Full)_R,5813024698,VP1l,191,191,0
lLN2F_b(Full)_R,5813024698,VP1m,388,388,0
lLN2F_b(Full)_R,5813024698,VA7m,0,0,0
lLN2F_b(Full)_R,5813024698,VC4,0,0,0
lLN2F_b(Full)_R,5813024698,VA7l,5,0,5
lLN2F_b(Full)_R,5813024698,VA2,0,0,0
lLN2F_b(Full)_R,5813024698,VP2,85,85,0
lLN2F_b(Full)_R,5813024698,VA4,0,0,0
lLN2F_b(Full)_R,5813024698,VP3,91,91,0
lLN2F_b(Full)_R,5813024698,VC5,15,15,0
lLN2F_b(Full)_R,5813024698,VP5,91,91,0
lLN2F_b(Full)_R,5813024698,VM3,3,3,0
lLN2F_b(Full)_R,5813024698,VA5,0,0,0
lLN2F_b(Full)_R,5813024698,VL1,15,15,0
lLN2F_b(Full)_R,5813024698,VM4,0,0,0
lLN2F_b(Full)_R,5813024698,V,534,534,0
