LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_a(Tortuous)_R,1672320134,DL5,28,5,23
lLN2T_a(Tortuous)_R,1672320134,D,2,2,0
lLN2T_a(Tortuous)_R,1672320134,DA1,37,10,27
lLN2T_a(Tortuous)_R,1672320134,DC1,67,22,45
lLN2T_a(Tortuous)_R,1672320134,DC2,7,3,4
lLN2T_a(Tortuous)_R,1672320134,VA6,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DP1m,37,5,32
lLN2T_a(Tortuous)_R,1672320134,DC4,45,12,33
lLN2T_a(Tortuous)_R,1672320134,DM3,4,0,4
lLN2T_a(Tortuous)_R,1672320134,DL1,27,6,21
lLN2T_a(Tortuous)_R,1672320134,VM7v,5,2,3
lLN2T_a(Tortuous)_R,1672320134,DM1,59,17,42
lLN2T_a(Tortuous)_R,1672320134,DM4,20,10,10
lLN2T_a(Tortuous)_R,1672320134,DL2v,12,4,8
lLN2T_a(Tortuous)_R,1672320134,DA2,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DL2d,8,0,8
lLN2T_a(Tortuous)_R,1672320134,DA4m,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DL4,1,0,1
lLN2T_a(Tortuous)_R,1672320134,VL2p,7,1,6
lLN2T_a(Tortuous)_R,1672320134,DM2,38,6,32
lLN2T_a(Tortuous)_R,1672320134,DM5,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DP1l,4,2,2
lLN2T_a(Tortuous)_R,1672320134,VL2a,70,11,59
lLN2T_a(Tortuous)_R,1672320134,VM7d,0,0,0
lLN2T_a(Tortuous)_R,1672320134,,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DC3,1,1,0
lLN2T_a(Tortuous)_R,1672320134,VC2,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VP4,10,5,5
lLN2T_a(Tortuous)_R,1672320134,VM6,0,0,0
lLN2T_a(Tortuous)_R,1672320134,DA4l,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VC1,16,3,13
lLN2T_a(Tortuous)_R,1672320134,VP1d,3,3,0
lLN2T_a(Tortuous)_R,1672320134,VM5d,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VA1d,1,1,0
lLN2T_a(Tortuous)_R,1672320134,VM5v,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VC3,3,2,1
lLN2T_a(Tortuous)_R,1672320134,VP1l,17,17,0
lLN2T_a(Tortuous)_R,1672320134,VP1m,25,25,0
lLN2T_a(Tortuous)_R,1672320134,VA7m,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VC4,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VA3,2,1,1
lLN2T_a(Tortuous)_R,1672320134,VP2,9,9,0
lLN2T_a(Tortuous)_R,1672320134,VA4,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VA2,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VP3,16,16,0
lLN2T_a(Tortuous)_R,1672320134,VC5,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VA7l,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VP5,13,13,0
lLN2T_a(Tortuous)_R,1672320134,VM3,1,1,0
lLN2T_a(Tortuous)_R,1672320134,VM4,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VA5,0,0,0
lLN2T_a(Tortuous)_R,1672320134,VL1,14,14,0
lLN2T_a(Tortuous)_R,1672320134,VM1,2,2,0
lLN2T_a(Tortuous)_R,1672320134,V,29,29,0
