LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_a(Tortuous)_R,5813054726,DM3,12,3,9
lLN2T_a(Tortuous)_R,5813054726,D,0,0,0
lLN2T_a(Tortuous)_R,5813054726,DL5,81,8,73
lLN2T_a(Tortuous)_R,5813054726,DL4,5,1,4
lLN2T_a(Tortuous)_R,5813054726,DC1,59,14,45
lLN2T_a(Tortuous)_R,5813054726,DC2,59,4,55
lLN2T_a(Tortuous)_R,5813054726,VA6,0,0,0
lLN2T_a(Tortuous)_R,5813054726,DP1m,130,30,100
lLN2T_a(Tortuous)_R,5813054726,DL2d,51,9,42
lLN2T_a(Tortuous)_R,5813054726,DM4,27,6,21
lLN2T_a(Tortuous)_R,5813054726,DM1,37,15,22
lLN2T_a(Tortuous)_R,5813054726,DL1,142,37,105
lLN2T_a(Tortuous)_R,5813054726,DC4,50,12,38
lLN2T_a(Tortuous)_R,5813054726,DA1,33,2,31
lLN2T_a(Tortuous)_R,5813054726,DL3,2,2,0
lLN2T_a(Tortuous)_R,5813054726,DM6,22,8,14
lLN2T_a(Tortuous)_R,5813054726,DL2v,38,2,36
lLN2T_a(Tortuous)_R,5813054726,DA2,0,0,0
lLN2T_a(Tortuous)_R,5813054726,DA4m,0,0,0
lLN2T_a(Tortuous)_R,5813054726,DA3,2,2,0
lLN2T_a(Tortuous)_R,5813054726,VP1d,264,264,0
lLN2T_a(Tortuous)_R,5813054726,DP1l,89,11,78
lLN2T_a(Tortuous)_R,5813054726,VL2p,87,27,60
lLN2T_a(Tortuous)_R,5813054726,DM2,23,5,18
lLN2T_a(Tortuous)_R,5813054726,VL2a,95,20,75
lLN2T_a(Tortuous)_R,5813054726,VP4,62,37,25
lLN2T_a(Tortuous)_R,5813054726,,0,0,0
lLN2T_a(Tortuous)_R,5813054726,DC3,1,1,0
lLN2T_a(Tortuous)_R,5813054726,VM6,3,0,3
lLN2T_a(Tortuous)_R,5813054726,VM7v,15,3,12
lLN2T_a(Tortuous)_R,5813054726,VC2,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VM7d,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VC1,53,16,37
lLN2T_a(Tortuous)_R,5813054726,DM5,1,1,0
lLN2T_a(Tortuous)_R,5813054726,VM5d,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VM5v,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VC3,10,8,2
lLN2T_a(Tortuous)_R,5813054726,VP1l,105,105,0
lLN2T_a(Tortuous)_R,5813054726,VP1m,105,105,0
lLN2T_a(Tortuous)_R,5813054726,VA7m,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VA3,5,2,3
lLN2T_a(Tortuous)_R,5813054726,VC4,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VA2,1,1,0
lLN2T_a(Tortuous)_R,5813054726,VP2,82,82,0
lLN2T_a(Tortuous)_R,5813054726,VP3,49,49,0
lLN2T_a(Tortuous)_R,5813054726,VC5,2,2,0
lLN2T_a(Tortuous)_R,5813054726,VP5,9,9,0
lLN2T_a(Tortuous)_R,5813054726,VA7l,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VL1,76,76,0
lLN2T_a(Tortuous)_R,5813054726,VM1,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VA5,0,0,0
lLN2T_a(Tortuous)_R,5813054726,VM4,0,0,0
lLN2T_a(Tortuous)_R,5813054726,V,30,30,0
lLN2T_a(Tortuous)_R,5813054726,VA4,0,0,0
