LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_c_R,5813062199,D,0,0,0
lLN1_c_R,5813062199,DC1,5,3,2
lLN1_c_R,5813062199,DM1,2,0,2
lLN1_c_R,5813062199,DM3,1,1,0
lLN1_c_R,5813062199,DC2,7,5,2
lLN1_c_R,5813062199,DL5,4,2,2
lLN1_c_R,5813062199,DP1m,3,3,0
lLN1_c_R,5813062199,DM6,3,2,1
lLN1_c_R,5813062199,DC4,22,11,11
lLN1_c_R,5813062199,DA2,0,0,0
lLN1_c_R,5813062199,VP1d,19,19,0
lLN1_c_R,5813062199,DM2,6,2,4
lLN1_c_R,5813062199,DL2v,9,4,5
lLN1_c_R,5813062199,DL1,1,1,0
lLN1_c_R,5813062199,DA1,3,3,0
lLN1_c_R,5813062199,DP1l,9,7,2
lLN1_c_R,5813062199,DA3,0,0,0
lLN1_c_R,5813062199,DC3,0,0,0
lLN1_c_R,5813062199,VC2,0,0,0
lLN1_c_R,5813062199,VP4,2,0,2
lLN1_c_R,5813062199,VM7d,0,0,0
lLN1_c_R,5813062199,VL2a,4,3,1
lLN1_c_R,5813062199,VA6,0,0,0
lLN1_c_R,5813062199,VC3,64,25,39
lLN1_c_R,5813062199,,0,0,0
lLN1_c_R,5813062199,VM5d,0,0,0
lLN1_c_R,5813062199,VL2p,5,4,1
lLN1_c_R,5813062199,VM5v,0,0,0
lLN1_c_R,5813062199,VA1v,0,0,0
lLN1_c_R,5813062199,VP1l,7,7,0
lLN1_c_R,5813062199,VP1m,13,13,0
lLN1_c_R,5813062199,VC4,0,0,0
lLN1_c_R,5813062199,VA3,0,0,0
lLN1_c_R,5813062199,VM6,0,0,0
lLN1_c_R,5813062199,VA2,0,0,0
lLN1_c_R,5813062199,VP2,3,3,0
lLN1_c_R,5813062199,VA7m,0,0,0
lLN1_c_R,5813062199,VC5,0,0,0
lLN1_c_R,5813062199,VA5,0,0,0
lLN1_c_R,5813062199,VL1,12,12,0
lLN1_c_R,5813062199,V,20,20,0
lLN1_c_R,5813062199,VA4,0,0,0
lLN1_c_R,5813062199,VP3,1,1,0
lLN1_c_R,5813062199,VA1d,0,0,0
