LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2R_a(Regional)_R,5813024339,DP1m,84,16,68
lLN2R_a(Regional)_R,5813024339,VP1d,157,157,0
lLN2R_a(Regional)_R,5813024339,DP1l,125,23,102
lLN2R_a(Regional)_R,5813024339,VL2p,174,72,102
lLN2R_a(Regional)_R,5813024339,VP4,215,132,83
lLN2R_a(Regional)_R,5813024339,VM6,1,0,1
lLN2R_a(Regional)_R,5813024339,VP1l,80,80,0
lLN2R_a(Regional)_R,5813024339,VP1m,21,21,0
lLN2R_a(Regional)_R,5813024339,VA3,5,0,5
lLN2R_a(Regional)_R,5813024339,VP2,106,106,0
lLN2R_a(Regional)_R,5813024339,,0,0,0
lLN2R_a(Regional)_R,5813024339,VP3,42,42,0
lLN2R_a(Regional)_R,5813024339,VC5,0,0,0
lLN2R_a(Regional)_R,5813024339,VA7l,0,0,0
lLN2R_a(Regional)_R,5813024339,VL1,334,334,0
lLN2R_a(Regional)_R,5813024339,VP5,1,1,0
lLN2R_a(Regional)_R,5813024339,VM1,0,0,0
lLN2R_a(Regional)_R,5813024339,VA5,0,0,0
lLN2R_a(Regional)_R,5813024339,VM4,0,0,0
lLN2R_a(Regional)_R,5813024339,V,1,1,0
lLN2R_a(Regional)_R,5813024339,VL2a,1,1,0
