LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_a(Tortuous)_R,1762354941,DL5,45,9,36
lLN2T_a(Tortuous)_R,1762354941,D,1,1,0
lLN2T_a(Tortuous)_R,1762354941,DA1,62,18,44
lLN2T_a(Tortuous)_R,1762354941,DM3,25,7,18
lLN2T_a(Tortuous)_R,1762354941,DL4,37,14,23
lLN2T_a(Tortuous)_R,1762354941,DC1,24,12,12
lLN2T_a(Tortuous)_R,1762354941,DC2,37,9,28
lLN2T_a(Tortuous)_R,1762354941,VA6,0,0,0
lLN2T_a(Tortuous)_R,1762354941,DL2d,12,8,4
lLN2T_a(Tortuous)_R,1762354941,DP1m,42,17,25
lLN2T_a(Tortuous)_R,1762354941,DM4,37,20,17
lLN2T_a(Tortuous)_R,1762354941,DL1,48,17,31
lLN2T_a(Tortuous)_R,1762354941,DC4,81,25,56
lLN2T_a(Tortuous)_R,1762354941,DL3,24,17,7
lLN2T_a(Tortuous)_R,1762354941,DM1,40,9,31
lLN2T_a(Tortuous)_R,1762354941,DM6,45,14,31
lLN2T_a(Tortuous)_R,1762354941,DM5,3,3,0
lLN2T_a(Tortuous)_R,1762354941,DA2,0,0,0
lLN2T_a(Tortuous)_R,1762354941,DL2v,18,5,13
lLN2T_a(Tortuous)_R,1762354941,VP1d,36,36,0
lLN2T_a(Tortuous)_R,1762354941,DA3,0,0,0
lLN2T_a(Tortuous)_R,1762354941,DP1l,26,16,10
lLN2T_a(Tortuous)_R,1762354941,VL2p,45,20,25
lLN2T_a(Tortuous)_R,1762354941,DM2,23,8,15
lLN2T_a(Tortuous)_R,1762354941,VM7d,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VP4,164,123,41
lLN2T_a(Tortuous)_R,1762354941,,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VL2a,69,23,46
lLN2T_a(Tortuous)_R,1762354941,DC3,4,4,0
lLN2T_a(Tortuous)_R,1762354941,VM6,1,0,1
lLN2T_a(Tortuous)_R,1762354941,VM7v,3,0,3
lLN2T_a(Tortuous)_R,1762354941,VC3,8,5,3
lLN2T_a(Tortuous)_R,1762354941,VC1,15,0,15
lLN2T_a(Tortuous)_R,1762354941,VA1d,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VM5d,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VA3,4,1,3
lLN2T_a(Tortuous)_R,1762354941,VM5v,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VA1v,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VC2,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VP1l,23,23,0
lLN2T_a(Tortuous)_R,1762354941,VP1m,44,44,0
lLN2T_a(Tortuous)_R,1762354941,VC4,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VA7m,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VA2,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VP2,18,18,0
lLN2T_a(Tortuous)_R,1762354941,VM3,2,2,0
lLN2T_a(Tortuous)_R,1762354941,VA7l,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VP5,7,7,0
lLN2T_a(Tortuous)_R,1762354941,VP3,3,3,0
lLN2T_a(Tortuous)_R,1762354941,VC5,1,1,0
lLN2T_a(Tortuous)_R,1762354941,VA4,0,0,0
lLN2T_a(Tortuous)_R,1762354941,VL1,171,171,0
lLN2T_a(Tortuous)_R,1762354941,VM4,2,2,0
lLN2T_a(Tortuous)_R,1762354941,VA5,0,0,0
lLN2T_a(Tortuous)_R,1762354941,V,17,17,0
