LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3b_R,1888199872,DL5,32,23,9
v2LN3b_R,1888199872,D,0,0,0
v2LN3b_R,1888199872,DC1,22,19,3
v2LN3b_R,1888199872,DM3,26,21,5
v2LN3b_R,1888199872,DC4,52,45,7
v2LN3b_R,1888199872,DC2,64,53,11
v2LN3b_R,1888199872,DP1m,11,11,0
v2LN3b_R,1888199872,DM1,24,22,2
v2LN3b_R,1888199872,DM6,3,1,2
v2LN3b_R,1888199872,DL1,5,5,0
v2LN3b_R,1888199872,DA3,3,3,0
v2LN3b_R,1888199872,DA4m,0,0,0
v2LN3b_R,1888199872,DL2v,13,12,1
v2LN3b_R,1888199872,DL2d,16,15,1
v2LN3b_R,1888199872,VL2a,20,19,1
v2LN3b_R,1888199872,DC3,14,14,0
v2LN3b_R,1888199872,VM7v,4,1,3
v2LN3b_R,1888199872,VA1d,1,1,0
v2LN3b_R,1888199872,VL2p,4,4,0
v2LN3b_R,1888199872,VM5d,0,0,0
v2LN3b_R,1888199872,VM5v,0,0,0
v2LN3b_R,1888199872,VC3,4,3,1
v2LN3b_R,1888199872,VC1,24,19,5
v2LN3b_R,1888199872,VM6,2,0,2
v2LN3b_R,1888199872,VC4,0,0,0
v2LN3b_R,1888199872,VA7m,0,0,0
v2LN3b_R,1888199872,VC2,0,0,0
v2LN3b_R,1888199872,VA2,1,1,0
v2LN3b_R,1888199872,VA4,0,0,0
v2LN3b_R,1888199872,VA3,1,0,1
v2LN3b_R,1888199872,VC5,0,0,0
v2LN3b_R,1888199872,VM3,0,0,0
v2LN3b_R,1888199872,VA5,0,0,0
v2LN3b_R,1888199872,VM1,0,0,0
v2LN3b_R,1888199872,DA2,0,0,0
