LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_c_R,1578826464,D,0,0,0
lLN1_c_R,1578826464,DM3,9,4,5
lLN1_c_R,1578826464,DC1,4,2,2
lLN1_c_R,1578826464,DP1m,1,1,0
lLN1_c_R,1578826464,DC4,5,3,2
lLN1_c_R,1578826464,DA4m,0,0,0
lLN1_c_R,1578826464,DL1,4,3,1
lLN1_c_R,1578826464,VP1d,19,19,0
lLN1_c_R,1578826464,DP1l,2,1,1
lLN1_c_R,1578826464,VL2p,17,10,7
lLN1_c_R,1578826464,DL2v,3,0,3
lLN1_c_R,1578826464,DA3,0,0,0
lLN1_c_R,1578826464,VL2a,152,23,129
lLN1_c_R,1578826464,DL2d,2,2,0
lLN1_c_R,1578826464,DA2,0,0,0
lLN1_c_R,1578826464,VP4,2,0,2
lLN1_c_R,1578826464,VM7d,0,0,0
lLN1_c_R,1578826464,VM7v,1,0,1
lLN1_c_R,1578826464,VC3,10,7,3
lLN1_c_R,1578826464,DC3,1,1,0
lLN1_c_R,1578826464,VC1,3,1,2
lLN1_c_R,1578826464,VA1d,0,0,0
lLN1_c_R,1578826464,VM5d,0,0,0
lLN1_c_R,1578826464,VA6,0,0,0
lLN1_c_R,1578826464,VP1l,14,14,0
lLN1_c_R,1578826464,VP1m,12,12,0
lLN1_c_R,1578826464,VM5v,0,0,0
lLN1_c_R,1578826464,VA2,0,0,0
lLN1_c_R,1578826464,VP2,8,8,0
lLN1_c_R,1578826464,VP3,3,3,0
lLN1_c_R,1578826464,VC2,0,0,0
lLN1_c_R,1578826464,VC4,0,0,0
lLN1_c_R,1578826464,VA7m,0,0,0
lLN1_c_R,1578826464,VC5,1,1,0
lLN1_c_R,1578826464,VA7l,0,0,0
lLN1_c_R,1578826464,VA3,1,0,1
lLN1_c_R,1578826464,VM6,0,0,0
lLN1_c_R,1578826464,V,15,15,0
lLN1_c_R,1578826464,VL1,10,10,0
lLN1_c_R,1578826464,VM4,0,0,0
lLN1_c_R,1578826464,DA1,1,0,1
lLN1_c_R,1578826464,VA1v,0,0,0
