LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_c(Tortuous)_R,1671292719,DL5,151,36,115
lLN2T_c(Tortuous)_R,1671292719,D,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DA1,155,87,68
lLN2T_c(Tortuous)_R,1671292719,DL4,13,4,9
lLN2T_c(Tortuous)_R,1671292719,DC1,185,83,102
lLN2T_c(Tortuous)_R,1671292719,DC2,61,12,49
lLN2T_c(Tortuous)_R,1671292719,VA6,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DL3,87,53,34
lLN2T_c(Tortuous)_R,1671292719,DP1m,240,104,136
lLN2T_c(Tortuous)_R,1671292719,DL2d,68,24,44
lLN2T_c(Tortuous)_R,1671292719,DM4,85,36,49
lLN2T_c(Tortuous)_R,1671292719,DC4,164,69,95
lLN2T_c(Tortuous)_R,1671292719,DM1,191,55,136
lLN2T_c(Tortuous)_R,1671292719,DM3,9,2,7
lLN2T_c(Tortuous)_R,1671292719,DL1,80,24,56
lLN2T_c(Tortuous)_R,1671292719,DM6,88,20,68
lLN2T_c(Tortuous)_R,1671292719,DM2,101,32,69
lLN2T_c(Tortuous)_R,1671292719,DA2,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DL2v,36,14,22
lLN2T_c(Tortuous)_R,1671292719,DA3,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DP1l,25,5,20
lLN2T_c(Tortuous)_R,1671292719,VL2p,59,18,41
lLN2T_c(Tortuous)_R,1671292719,DM5,1,1,0
lLN2T_c(Tortuous)_R,1671292719,VL2a,169,44,125
lLN2T_c(Tortuous)_R,1671292719,VM7d,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DC3,39,39,0
lLN2T_c(Tortuous)_R,1671292719,VM7v,20,2,18
lLN2T_c(Tortuous)_R,1671292719,VC2,0,0,0
lLN2T_c(Tortuous)_R,1671292719,DA4m,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VP4,3,1,2
lLN2T_c(Tortuous)_R,1671292719,DA4l,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VC3,56,25,31
lLN2T_c(Tortuous)_R,1671292719,VP1d,1,1,0
lLN2T_c(Tortuous)_R,1671292719,VA1d,5,5,0
lLN2T_c(Tortuous)_R,1671292719,VM5d,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VM5v,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VP1m,8,8,0
lLN2T_c(Tortuous)_R,1671292719,VA3,11,4,7
lLN2T_c(Tortuous)_R,1671292719,VC4,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VC1,6,2,4
lLN2T_c(Tortuous)_R,1671292719,VA7m,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VM6,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VA7l,2,0,2
lLN2T_c(Tortuous)_R,1671292719,VA1v,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VA2,1,1,0
lLN2T_c(Tortuous)_R,1671292719,,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VA4,0,0,0
lLN2T_c(Tortuous)_R,1671292719,VC5,2,2,0
lLN2T_c(Tortuous)_R,1671292719,VM4,3,3,0
lLN2T_c(Tortuous)_R,1671292719,VL1,3,3,0
lLN2T_c(Tortuous)_R,1671292719,VA5,0,0,0
lLN2T_c(Tortuous)_R,1671292719,V,80,80,0
