LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN12a_R,1919208947,D,0,0,0
lLN12a_R,1919208947,VA6,0,0,0
lLN12a_R,1919208947,DM1,4,2,2
lLN12a_R,1919208947,DC2,2,1,1
lLN12a_R,1919208947,DA2,0,0,0
lLN12a_R,1919208947,DC4,6,5,1
lLN12a_R,1919208947,DC1,1,1,0
lLN12a_R,1919208947,VC2,0,0,0
lLN12a_R,1919208947,DA4l,0,0,0
lLN12a_R,1919208947,VC1,18,8,10
lLN12a_R,1919208947,VM7v,2,1,1
lLN12a_R,1919208947,VM5d,0,0,0
lLN12a_R,1919208947,VP1m,4,4,0
lLN12a_R,1919208947,VM5v,0,0,0
lLN12a_R,1919208947,VA3,0,0,0
lLN12a_R,1919208947,VC4,0,0,0
lLN12a_R,1919208947,VA7l,0,0,0
lLN12a_R,1919208947,VA7m,0,0,0
lLN12a_R,1919208947,VC5,0,0,0
lLN12a_R,1919208947,VC3,1,1,0
lLN12a_R,1919208947,VA5,0,0,0
