LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_b_R,5813069055,DL5,8,2,6
lLN1_b_R,5813069055,D,0,0,0
lLN1_b_R,5813069055,DC2,2,1,1
lLN1_b_R,5813069055,DL3,2,1,1
lLN1_b_R,5813069055,DM1,11,8,3
lLN1_b_R,5813069055,DM3,1,1,0
lLN1_b_R,5813069055,DC1,7,5,2
lLN1_b_R,5813069055,DP1m,3,2,1
lLN1_b_R,5813069055,DC4,6,0,6
lLN1_b_R,5813069055,DL2v,13,6,7
lLN1_b_R,5813069055,DL2d,3,1,2
lLN1_b_R,5813069055,DL4,1,0,1
lLN1_b_R,5813069055,DL1,5,1,4
lLN1_b_R,5813069055,VP1d,15,15,0
lLN1_b_R,5813069055,VA6,0,0,0
lLN1_b_R,5813069055,DA1,3,0,3
lLN1_b_R,5813069055,DA3,0,0,0
lLN1_b_R,5813069055,DC3,1,1,0
lLN1_b_R,5813069055,VP4,3,0,3
lLN1_b_R,5813069055,VL2a,8,3,5
lLN1_b_R,5813069055,DM2,4,3,1
lLN1_b_R,5813069055,DP1l,3,1,2
lLN1_b_R,5813069055,,0,0,0
lLN1_b_R,5813069055,DM6,2,1,1
lLN1_b_R,5813069055,VM7v,2,0,2
lLN1_b_R,5813069055,VM5d,0,0,0
lLN1_b_R,5813069055,VA1d,0,0,0
lLN1_b_R,5813069055,VP1m,39,39,0
lLN1_b_R,5813069055,VM6,1,0,1
lLN1_b_R,5813069055,VA7m,0,0,0
lLN1_b_R,5813069055,VM5v,0,0,0
lLN1_b_R,5813069055,VA2,0,0,0
lLN1_b_R,5813069055,VP2,7,7,0
lLN1_b_R,5813069055,VL2p,1,0,1
lLN1_b_R,5813069055,VC1,2,0,2
lLN1_b_R,5813069055,VC5,0,0,0
lLN1_b_R,5813069055,VA1v,0,0,0
lLN1_b_R,5813069055,VA3,0,0,0
lLN1_b_R,5813069055,VA5,0,0,0
lLN1_b_R,5813069055,V,8,8,0
lLN1_b_R,5813069055,VL1,8,8,0
lLN1_b_R,5813069055,VP3,1,1,0
lLN1_b_R,5813069055,VM4,0,0,0
lLN1_b_R,5813069055,DA2,0,0,0
