LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3a_R,1730651751,DM3,1,0,1
v2LN3a_R,1730651751,DC1,57,53,4
v2LN3a_R,1730651751,DM1,43,39,4
v2LN3a_R,1730651751,DP1m,96,87,9
v2LN3a_R,1730651751,DM4,88,66,22
v2LN3a_R,1730651751,DC2,25,25,0
v2LN3a_R,1730651751,DC4,8,7,1
v2LN3a_R,1730651751,DP1l,37,36,1
v2LN3a_R,1730651751,DL2v,2,0,2
v2LN3a_R,1730651751,VL2a,32,17,15
v2LN3a_R,1730651751,VM7v,1,0,1
v2LN3a_R,1730651751,DC3,0,0,0
v2LN3a_R,1730651751,VC1,41,33,8
v2LN3a_R,1730651751,VM5d,0,0,0
v2LN3a_R,1730651751,VC3,6,6,0
v2LN3a_R,1730651751,VL2p,16,15,1
v2LN3a_R,1730651751,VC4,0,0,0
v2LN3a_R,1730651751,VA3,2,2,0
v2LN3a_R,1730651751,VA2,1,1,0
v2LN3a_R,1730651751,VA4,0,0,0
v2LN3a_R,1730651751,VC5,0,0,0
v2LN3a_R,1730651751,VM3,2,2,0
v2LN3a_R,1730651751,VC2,0,0,0
v2LN3a_R,1730651751,VA7m,0,0,0
v2LN3a_R,1730651751,VA5,0,0,0
