LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
l2LN18_R,5813054773,DM3,18,7,11
l2LN18_R,5813054773,D,1,1,0
l2LN18_R,5813054773,DL5,51,4,47
l2LN18_R,5813054773,DC1,111,34,77
l2LN18_R,5813054773,DC2,36,3,33
l2LN18_R,5813054773,DM1,134,51,83
l2LN18_R,5813054773,DP1m,199,35,164
l2LN18_R,5813054773,DL2d,53,11,42
l2LN18_R,5813054773,DM4,65,24,41
l2LN18_R,5813054773,DC4,144,34,110
l2LN18_R,5813054773,VA6,0,0,0
l2LN18_R,5813054773,DL1,34,8,26
l2LN18_R,5813054773,DM2,26,5,21
l2LN18_R,5813054773,DA2,0,0,0
l2LN18_R,5813054773,DL2v,25,9,16
l2LN18_R,5813054773,DA4m,0,0,0
l2LN18_R,5813054773,DA1,25,6,19
l2LN18_R,5813054773,VP1d,59,59,0
l2LN18_R,5813054773,DP1l,98,33,65
l2LN18_R,5813054773,VL2p,68,26,42
l2LN18_R,5813054773,DA3,0,0,0
l2LN18_R,5813054773,VL2a,93,33,60
l2LN18_R,5813054773,VM7d,0,0,0
l2LN18_R,5813054773,VP4,114,73,41
l2LN18_R,5813054773,DC3,8,8,0
l2LN18_R,5813054773,VM6,4,0,4
l2LN18_R,5813054773,VM7v,5,1,4
l2LN18_R,5813054773,VC2,0,0,0
l2LN18_R,5813054773,VC3,44,17,27
l2LN18_R,5813054773,VC1,32,1,31
l2LN18_R,5813054773,VA1d,1,1,0
l2LN18_R,5813054773,VM5d,0,0,0
l2LN18_R,5813054773,VA1v,1,1,0
l2LN18_R,5813054773,VM5v,0,0,0
l2LN18_R,5813054773,VP1l,9,9,0
l2LN18_R,5813054773,VP1m,12,12,0
l2LN18_R,5813054773,VC4,0,0,0
l2LN18_R,5813054773,VA3,7,2,5
l2LN18_R,5813054773,VA7m,0,0,0
l2LN18_R,5813054773,VA7l,6,0,6
l2LN18_R,5813054773,VA2,2,2,0
l2LN18_R,5813054773,VP2,48,48,0
l2LN18_R,5813054773,,0,0,0
l2LN18_R,5813054773,VP3,48,48,0
l2LN18_R,5813054773,VP5,147,147,0
l2LN18_R,5813054773,VC5,0,0,0
l2LN18_R,5813054773,VA4,0,0,0
l2LN18_R,5813054773,VL1,318,318,0
l2LN18_R,5813054773,VM1,1,1,0
l2LN18_R,5813054773,VM4,0,0,0
l2LN18_R,5813054773,V,31,31,0
l2LN18_R,5813054773,VM3,0,0,0
