LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_a(Tortuous)_R,1730327790,DM3,12,2,10
lLN2T_a(Tortuous)_R,1730327790,D,0,0,0
lLN2T_a(Tortuous)_R,1730327790,DA1,33,6,27
lLN2T_a(Tortuous)_R,1730327790,DL5,52,3,49
lLN2T_a(Tortuous)_R,1730327790,DL4,34,9,25
lLN2T_a(Tortuous)_R,1730327790,DC1,125,72,53
lLN2T_a(Tortuous)_R,1730327790,DC2,41,5,36
lLN2T_a(Tortuous)_R,1730327790,VA6,0,0,0
lLN2T_a(Tortuous)_R,1730327790,DL3,19,9,10
lLN2T_a(Tortuous)_R,1730327790,DP1m,140,21,119
lLN2T_a(Tortuous)_R,1730327790,DL2d,26,6,20
lLN2T_a(Tortuous)_R,1730327790,DM4,24,10,14
lLN2T_a(Tortuous)_R,1730327790,DC4,74,21,53
lLN2T_a(Tortuous)_R,1730327790,DM1,69,24,45
lLN2T_a(Tortuous)_R,1730327790,DL1,71,19,52
lLN2T_a(Tortuous)_R,1730327790,DM6,59,25,34
lLN2T_a(Tortuous)_R,1730327790,DL2v,22,3,19
lLN2T_a(Tortuous)_R,1730327790,DA2,0,0,0
lLN2T_a(Tortuous)_R,1730327790,DA4m,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP1d,27,27,0
lLN2T_a(Tortuous)_R,1730327790,DP1l,145,42,103
lLN2T_a(Tortuous)_R,1730327790,VL2p,181,65,116
lLN2T_a(Tortuous)_R,1730327790,VL2a,185,54,131
lLN2T_a(Tortuous)_R,1730327790,VM7d,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP4,201,149,52
lLN2T_a(Tortuous)_R,1730327790,VM7v,14,4,10
lLN2T_a(Tortuous)_R,1730327790,DC3,8,8,0
lLN2T_a(Tortuous)_R,1730327790,VM6,8,0,8
lLN2T_a(Tortuous)_R,1730327790,VC2,0,0,0
lLN2T_a(Tortuous)_R,1730327790,DM2,3,0,3
lLN2T_a(Tortuous)_R,1730327790,VC3,63,26,37
lLN2T_a(Tortuous)_R,1730327790,,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VC1,52,10,42
lLN2T_a(Tortuous)_R,1730327790,DM5,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VA1d,3,3,0
lLN2T_a(Tortuous)_R,1730327790,VA1v,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VM5d,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VA3,6,1,5
lLN2T_a(Tortuous)_R,1730327790,VM5v,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP1l,7,7,0
lLN2T_a(Tortuous)_R,1730327790,VP1m,10,10,0
lLN2T_a(Tortuous)_R,1730327790,VA7m,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VA7l,6,0,6
lLN2T_a(Tortuous)_R,1730327790,VC4,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP2,29,29,0
lLN2T_a(Tortuous)_R,1730327790,VA5,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP3,59,59,0
lLN2T_a(Tortuous)_R,1730327790,VC5,3,3,0
lLN2T_a(Tortuous)_R,1730327790,VA2,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VP5,205,205,0
lLN2T_a(Tortuous)_R,1730327790,VL1,274,274,0
lLN2T_a(Tortuous)_R,1730327790,VM1,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VM4,0,0,0
lLN2T_a(Tortuous)_R,1730327790,VA4,0,0,0
lLN2T_a(Tortuous)_R,1730327790,V,42,42,0
