LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN34e_R,1670636531,DP1m,4,3,1
v2LN34e_R,1670636531,DC4,2,2,0
v2LN34e_R,1670636531,DM1,1,1,0
v2LN34e_R,1670636531,VP4,2,2,0
v2LN34e_R,1670636531,DC3,1,1,0
v2LN34e_R,1670636531,VP1l,1,1,0
