LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_b_R,5813054622,DL5,5,2,3
lLN1_b_R,5813054622,DP1m,4,1,3
lLN1_b_R,5813054622,DC2,4,1,3
lLN1_b_R,5813054622,D,0,0,0
lLN1_b_R,5813054622,DC1,3,2,1
lLN1_b_R,5813054622,DL1,6,4,2
lLN1_b_R,5813054622,DM1,4,1,3
lLN1_b_R,5813054622,DM6,2,2,0
lLN1_b_R,5813054622,DC4,9,4,5
lLN1_b_R,5813054622,DA2,0,0,0
lLN1_b_R,5813054622,DL4,2,2,0
lLN1_b_R,5813054622,VP1d,28,28,0
lLN1_b_R,5813054622,DL2v,7,2,5
lLN1_b_R,5813054622,DA1,3,1,2
lLN1_b_R,5813054622,DA3,0,0,0
lLN1_b_R,5813054622,,0,0,0
lLN1_b_R,5813054622,VL2a,7,6,1
lLN1_b_R,5813054622,DC3,0,0,0
lLN1_b_R,5813054622,VP4,5,3,2
lLN1_b_R,5813054622,DL2d,1,1,0
lLN1_b_R,5813054622,DM2,2,0,2
lLN1_b_R,5813054622,DP1l,2,2,0
lLN1_b_R,5813054622,VA6,0,0,0
lLN1_b_R,5813054622,VC3,1,0,1
lLN1_b_R,5813054622,VA1d,1,1,0
lLN1_b_R,5813054622,VM5d,0,0,0
lLN1_b_R,5813054622,VM5v,0,0,0
lLN1_b_R,5813054622,VP1m,8,8,0
lLN1_b_R,5813054622,VL2p,2,2,0
lLN1_b_R,5813054622,VA7m,0,0,0
lLN1_b_R,5813054622,VM6,0,0,0
lLN1_b_R,5813054622,VA1v,0,0,0
lLN1_b_R,5813054622,VC1,2,1,1
lLN1_b_R,5813054622,VC2,0,0,0
lLN1_b_R,5813054622,VP1l,2,2,0
lLN1_b_R,5813054622,VC5,0,0,0
lLN1_b_R,5813054622,VP5,1,1,0
lLN1_b_R,5813054622,VM1,0,0,0
lLN1_b_R,5813054622,VM4,0,0,0
lLN1_b_R,5813054622,VL1,15,15,0
lLN1_b_R,5813054622,VA3,0,0,0
lLN1_b_R,5813054622,VM3,1,1,0
lLN1_b_R,5813054622,V,4,4,0
