LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_b_R,1610530558,DL5,3,0,3
lLN1_b_R,1610530558,DM3,2,1,1
lLN1_b_R,1610530558,DP1m,12,7,5
lLN1_b_R,1610530558,DC4,24,14,10
lLN1_b_R,1610530558,DC2,2,1,1
lLN1_b_R,1610530558,DM1,7,2,5
lLN1_b_R,1610530558,DL2v,10,3,7
lLN1_b_R,1610530558,DL2d,5,0,5
lLN1_b_R,1610530558,VP1d,43,43,0
lLN1_b_R,1610530558,DA1,1,0,1
lLN1_b_R,1610530558,DM4,1,1,0
lLN1_b_R,1610530558,DC1,0,0,0
lLN1_b_R,1610530558,DA3,0,0,0
lLN1_b_R,1610530558,VM7d,0,0,0
lLN1_b_R,1610530558,VL2a,4,4,0
lLN1_b_R,1610530558,DM2,4,1,3
lLN1_b_R,1610530558,VP4,12,5,7
lLN1_b_R,1610530558,VM7v,1,0,1
lLN1_b_R,1610530558,DP1l,2,2,0
lLN1_b_R,1610530558,DA2,0,0,0
lLN1_b_R,1610530558,,0,0,0
lLN1_b_R,1610530558,DC3,1,1,0
lLN1_b_R,1610530558,VA6,0,0,0
lLN1_b_R,1610530558,VP1l,3,3,0
lLN1_b_R,1610530558,VP1m,39,39,0
lLN1_b_R,1610530558,VA3,2,2,0
lLN1_b_R,1610530558,VL2p,1,0,1
lLN1_b_R,1610530558,VM5v,0,0,0
lLN1_b_R,1610530558,VA7m,0,0,0
lLN1_b_R,1610530558,VC4,0,0,0
lLN1_b_R,1610530558,VC1,0,0,0
lLN1_b_R,1610530558,VM6,0,0,0
lLN1_b_R,1610530558,VC3,0,0,0
lLN1_b_R,1610530558,VC2,0,0,0
lLN1_b_R,1610530558,VA2,1,1,0
lLN1_b_R,1610530558,VP5,1,1,0
lLN1_b_R,1610530558,VA5,0,0,0
lLN1_b_R,1610530558,V,12,12,0
lLN1_b_R,1610530558,VL1,7,7,0
lLN1_b_R,1610530558,VP3,1,1,0
lLN1_b_R,1610530558,D,0,0,0
lLN1_b_R,1610530558,VA1d,0,0,0
lLN1_b_R,1610530558,VA1v,0,0,0
lLN1_b_R,1610530558,DM6,1,0,1
