LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3a_R,5901196806,DL5,13,8,5
v2LN3a_R,5901196806,DC1,45,41,4
v2LN3a_R,5901196806,DC2,23,20,3
v2LN3a_R,5901196806,DM1,103,95,8
v2LN3a_R,5901196806,DP1m,64,57,7
v2LN3a_R,5901196806,DM4,87,70,17
v2LN3a_R,5901196806,D,0,0,0
v2LN3a_R,5901196806,DM6,3,2,1
v2LN3a_R,5901196806,DC4,4,4,0
v2LN3a_R,5901196806,DL1,6,3,3
v2LN3a_R,5901196806,DL2v,30,29,1
v2LN3a_R,5901196806,DL2d,15,14,1
v2LN3a_R,5901196806,DP1l,21,21,0
v2LN3a_R,5901196806,VL2a,17,12,5
v2LN3a_R,5901196806,DC3,2,2,0
v2LN3a_R,5901196806,VC1,20,15,5
v2LN3a_R,5901196806,VM5d,0,0,0
v2LN3a_R,5901196806,VA7l,0,0,0
v2LN3a_R,5901196806,VA2,0,0,0
v2LN3a_R,5901196806,VA3,3,0,3
v2LN3a_R,5901196806,VC3,3,2,1
v2LN3a_R,5901196806,VC2,0,0,0
v2LN3a_R,5901196806,VA4,0,0,0
