LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN11_R,1670278227,DL5,5,4,1
lLN11_R,1670278227,VA6,0,0,0
lLN11_R,1670278227,DC2,12,2,10
lLN11_R,1670278227,DM4,2,0,2
lLN11_R,1670278227,DC4,10,5,5
lLN11_R,1670278227,DA2,0,0,0
lLN11_R,1670278227,DM3,1,1,0
lLN11_R,1670278227,DA3,0,0,0
lLN11_R,1670278227,DP1m,2,1,1
lLN11_R,1670278227,DM1,1,1,0
lLN11_R,1670278227,DC1,0,0,0
lLN11_R,1670278227,DM2,0,0,0
lLN11_R,1670278227,DC3,0,0,0
lLN11_R,1670278227,VP1d,2,2,0
lLN11_R,1670278227,VM7d,0,0,0
lLN11_R,1670278227,VP1m,11,11,0
lLN11_R,1670278227,VC4,0,0,0
lLN11_R,1670278227,VM7v,1,1,0
lLN11_R,1670278227,VC2,0,0,0
lLN11_R,1670278227,VL1,8,8,0
